question,usuario,misconceptions_detectados,total_misconceptions,categorias_afetadas
3137,6432,G4,1,1
3137,7125,G4,1,1
3137,7136,G4,1,1
3137,7138,G4,1,1
3137,7164,G4,1,1
3137,7166,G4,1,1
3137,7177,G4,1,1
3137,7185,G4,1,1
3138,4005,G4,1,1
3138,4033,,0,0
3138,4050,,0,0
3138,4066,G4,1,1
3138,4101,G4,1,1
3138,4105,A3,1,1
3138,4114,A3,1,1
3138,4159,G4,1,1
3138,4160,G4,1,1
3138,4173,G4,1,1
3138,4208,G4,1,1
3138,4385,G4,1,1
3138,4389,,0,0
3138,5173,A3,1,1
3138,6435,G4,1,1
3138,6549,"A3,G4",2,2
3139,3473,,0,0
3139,4008,,0,0
3139,4041,G4,1,1
3139,4083,G4,1,1
3139,4106,A3,1,1
3139,4144,G4,1,1
3139,4145,"A3,G4",2,2
3139,4171,"B8,G4",2,2
3139,4175,G4,1,1
3139,4228,G4,1,1
3139,4230,G4,1,1
3139,4236,G4,1,1
3139,4240,G4,1,1
3139,4322,G4,1,1
3139,5167,"A3,G4",2,2
3139,6425,G4,1,1
3141,3995,G4,1,1
3141,4004,G4,1,1
3141,4103,"B8,G4",2,2
3141,4125,G4,1,1
3141,4131,,0,0
3141,4146,"A3,G4",2,2
3141,4183,G4,1,1
3141,4191,,0,0
3141,4212,G4,1,1
3141,4244,,0,0
3141,4337,G4,1,1
3141,4347,G4,1,1
3141,4354,G4,1,1
3141,4370,G4,1,1
3141,5041,"B8,G4",2,2
3141,5655,G4,1,1
3141,5998,G4,1,1
3141,6453,G4,1,1
3141,6464,G4,1,1
3141,7130,G4,1,1
3141,7137,G4,1,1
3141,7139,,0,0
3141,7143,G4,1,1
3141,7144,G4,1,1
3141,7160,G4,1,1
3141,7176,G4,1,1
3141,7181,"A3,G4",2,2
3141,7190,"C8,G4",2,2
3141,7204,G4,1,1
3141,7216,,0,0
3176,3995,G4,1,1
3176,4009,,0,0
3176,4033,"B8,B9,G4",3,2
3176,4124,G4,1,1
3176,4132,"B8,G4",2,2
3176,4163,G4,1,1
3176,4172,"B8,E1,G4",3,3
3176,4198,,0,0
3176,4202,,0,0
3176,4208,B4,1,1
3176,4211,G4,1,1
3176,4212,"B8,G4",2,2
3176,4230,,0,0
3176,4266,G4,1,1
3176,4357,"A3,B8",2,2
3176,4389,B8,1,1
3176,4413,,0,0
3176,5285,G4,1,1
3176,5837,G4,1,1
3176,5839,B4,1,1
3176,6360,"B8,G4",2,2
3176,6415,"B4,B8",2,1
3176,6420,B8,1,1
3176,6423,"C8,G4",2,2
3176,6425,,0,0
3176,6466,"B8,G4",2,2
3180,4013,"B8,G4",2,2
3180,4039,"B8,G4",2,2
3180,4102,"B8,G4",2,2
3180,4125,"B8,G4",2,2
3180,4138,"B8,G4",2,2
3180,4145,"B8,G4",2,2
3180,4151,"B8,G4",2,2
3180,4189,B8,1,1
3180,4199,"B8,G4",2,2
3180,4229,B8,1,1
3180,4236,"B8,G4",2,2
3180,4380,"B8,G4",2,2
3180,5121,"A3,B8,G4",3,3
3180,5133,"A3,B8,G4",3,3
3180,6340,B8,1,1
3180,6406,"B8,G4",2,2
3180,6414,B8,1,1
3180,6417,"A3,B8,G4",3,3
3180,6422,"B8,G4",2,2
3180,6427,B8,1,1
3180,6455,B8,1,1
3180,6466,B8,1,1
3181,1366,,0,0
3181,4032,G4,1,1
3181,4103,,0,0
3181,4105,G4,1,1
3181,4108,A3,1,1
3181,4129,"B8,G4",2,2
3181,4131,,0,0
3181,4146,"B8,G4",2,2
3181,4159,"B8,G4",2,2
3181,4173,"B8,G4,H1",3,3
3181,4175,"B8,G4",2,2
3181,4206,"A3,G4",2,2
3181,5036,"B8,G4",2,2
3181,5285,G4,1,1
3181,5812,,0,0
3181,5817,"B8,G4",2,2
3181,6356,"B8,G4",2,2
3181,6394,"B8,G4",2,2
3181,6434,G4,1,1
3183,4004,G4,1,1
3183,4026,G4,1,1
3183,4041,G4,1,1
3183,4044,,0,0
3183,4109,G4,1,1
3183,4120,G4,1,1
3183,4137,G4,1,1
3183,4149,G4,1,1
3183,4160,"A3,C8,G4",3,3
3183,4171,G4,1,1
3183,4179,G4,1,1
3183,4210,G4,1,1
3183,4345,G4,1,1
3183,4384,G4,1,1
3183,4469,G4,1,1
3183,5647,,0,0
3183,6360,G4,1,1
3183,6433,,0,0
3183,6488,"A3,G4",2,2
3309,2912,,0,0
3309,4625,,0,0
3309,4637,G4,1,1
3309,4666,,0,0
3309,4668,,0,0
3309,4669,,0,0
3309,4681,,0,0
3309,4684,G4,1,1
3309,4709,G4,1,1
3309,4712,,0,0
3309,4719,,0,0
3309,4731,G4,1,1
3309,4737,A3,1,1
3309,4739,G4,1,1
3309,4765,G4,1,1
3309,4770,G4,1,1
3309,4781,,0,0
3309,4858,G4,1,1
3309,5500,,0,0
3309,5816,G4,1,1
3309,7105,G4,1,1
3309,7130,,0,0
3309,7136,G4,1,1
3309,7149,,0,0
3309,7162,,0,0
3309,7165,A3,1,1
3309,7172,G4,1,1
3309,7502,G4,1,1
3309,7571,,0,0
3309,7584,,0,0
3309,7588,,0,0
3309,7596,G4,1,1
3309,7602,,0,0
3309,7616,,0,0
3309,7617,,0,0
3309,7622,,0,0
3309,7642,G4,1,1
3309,7650,G4,1,1
3368,4672,,0,0
3368,4679,G4,1,1
3368,4681,,0,0
3368,4730,,0,0
3368,4731,G4,1,1
3368,5090,,0,0
3368,5655,G4,1,1
3368,5664,,0,0
3368,6124,,0,0
3368,7101,G4,1,1
3368,7105,B8,1,1
3368,7127,"B8,G4",2,2
3368,7139,,0,0
3368,7166,G4,1,1
3368,7205,G4,1,1
3368,7237,,0,0
3368,7248,,0,0
3368,8181,,0,0
3368,8187,,0,0
3368,8192,G4,1,1
3368,8247,,0,0
3368,8248,,0,0
3368,8305,,0,0
3368,8321,G4,1,1
3368,8323,B8,1,1
3368,8415,,0,0
3371,3964,B8,1,1
3371,4687,,0,0
3371,4688,,0,0
3371,4733,G4,1,1
3371,4875,G4,1,1
3371,6080,,0,0
3371,7106,,0,0
3371,7108,G4,1,1
3371,7109,G4,1,1
3371,7124,G4,1,1
3371,7136,G4,1,1
3371,7164,,0,0
3371,7169,"A3,G4",2,2
3371,7171,,0,0
3371,7174,G4,1,1
3371,7181,"B8,G4",2,2
3371,7188,G4,1,1
3371,8164,G4,1,1
3371,8189,,0,0
3371,8193,,0,0
3371,8194,G4,1,1
3371,8245,,0,0
3371,8308,G4,1,1
3371,8389,G4,1,1
3383,4666,,0,0
3383,4675,G4,1,1
3383,4682,G4,1,1
3383,4684,G4,1,1
3383,4706,,0,0
3383,4738,G4,1,1
3383,5816,,0,0
3383,5998,G4,1,1
3383,6157,G4,1,1
3383,7103,G4,1,1
3383,7114,,0,0
3383,7116,G4,1,1
3383,7159,,0,0
3383,7167,,0,0
3383,7185,"B8,G4",2,2
3383,7186,,0,0
3383,7193,G4,1,1
3383,8186,,0,0
3383,8188,,0,0
3383,8190,,0,0
3383,8197,,0,0
3384,4670,"B8,G4",2,2
3384,4678,,0,0
3384,4696,G4,1,1
3384,4712,,0,0
3384,4715,G4,1,1
3384,4857,G4,1,1
3384,6074,B8,1,1
3384,6092,"G4,H1",2,2
3384,7121,"B8,G4",2,2
3384,7132,G4,1,1
3384,7138,G4,1,1
3384,7172,"B8,G4",2,2
3384,7175,G4,1,1
3384,7177,G4,1,1
3384,8159,,0,0
3384,8201,G4,1,1
3384,8207,G4,1,1
3384,8237,,0,0
3384,8324,"A3,B8",2,2
3384,8325,G4,1,1
3385,4665,,0,0
3385,4667,,0,0
3385,4669,,0,0
3385,4671,G4,1,1
3385,4676,G4,1,1
3385,4697,,0,0
3385,4739,"A3,G4",2,2
3385,5210,,0,0
3385,5687,G4,1,1
3385,7102,G4,1,1
3385,7107,G4,1,1
3385,7111,G4,1,1
3385,7162,,0,0
3385,8161,,0,0
3385,8169,G4,1,1
3385,8172,,0,0
3385,8210,G4,1,1
3385,8391,,0,0
3387,4552,B8,1,1
3387,4622,G4,1,1
3387,4668,G4,1,1
3387,4695,"B8,G4",2,2
3387,6024,"A3,G4",2,2
3387,7090,,0,0
3387,7098,,0,0
3387,7118,,0,0
3387,7126,G4,1,1
3387,7137,,0,0
3387,7155,G4,1,1
3387,7170,G4,1,1
3387,7176,G4,1,1
3387,7179,G4,1,1
3387,7212,G4,1,1
3387,7216,,0,0
3387,8160,G4,1,1
3387,8183,,0,0
3387,8244,G4,1,1
3387,8251,G4,1,1
3387,8290,G4,1,1
3387,8408,G4,1,1
3388,4673,G4,1,1
3388,4700,,0,0
3388,4701,B8,1,1
3388,4709,G4,1,1
3388,4713,G4,1,1
3388,4741,B8,1,1
3388,4821,G4,1,1
3388,6012,G4,1,1
3388,6165,,0,0
3388,7123,G4,1,1
3388,7125,"B8,G4",2,2
3388,7130,,0,0
3388,7141,G4,1,1
3388,7146,G4,1,1
3388,7151,,0,0
3388,7163,,0,0
3388,8180,G4,1,1
3388,8185,G4,1,1
3388,8249,"B8,G4",2,2
3526,5816,G4,1,1
3526,7106,G4,1,1
3526,7125,G4,1,1
3526,7132,G4,1,1
3526,7134,G4,1,1
3526,7158,G4,1,1
3526,7159,G4,1,1
3526,7160,G4,1,1
3526,7172,"B8,G4",2,2
3526,7190,G4,1,1
3526,7195,G4,1,1
3526,7502,G4,1,1
3526,7588,G4,1,1
3526,7594,"B8,G4",2,2
3526,7665,G4,1,1
3526,7668,G4,1,1
3526,7690,G4,1,1
3526,7693,G4,1,1
3582,2964,,0,0
3582,6172,"B8,G4",2,2
3582,6336,"B8,G4",2,2
3582,6340,"B8,B9",2,1
3582,6360,G4,1,1
3582,6382,G4,1,1
3582,6386,"B8,G4",2,2
3582,6394,,0,0
3582,6467,,0,0
3582,6484,"A3,G4",2,2
3582,7506,B10,1,1
3582,7570,,0,0
3582,7575,,0,0
3582,7601,,0,0
3582,7602,,0,0
3582,7622,"B8,G4",2,2
3582,7658,G4,1,1
3582,7666,"B8,G4",2,2
3582,7748,"B8,G4",2,2
3583,5012,G4,1,1
3583,5179,,0,0
3583,5473,,0,0
3583,5839,,0,0
3583,6013,"A2,B8,G4",3,3
3583,6151,,0,0
3583,6356,A3,1,1
3583,6417,,0,0
3583,6425,B8,1,1
3583,6433,B8,1,1
3583,6457,"B8,G4",2,2
3583,7566,G4,1,1
3583,7576,G4,1,1
3583,7584,A2,1,1
3583,7618,,0,0
3583,7659,"B8,B9",2,1
3583,7665,B8,1,1
3586,5041,"B8,G4",2,2
3586,5699,B8,1,1
3586,6338,"B8,G4",2,2
3586,6345,"B8,G4",2,2
3586,6351,"B8,G4",2,2
3586,6356,"A2,B8,G4",3,3
3586,6360,"B8,G4",2,2
3586,6435,B8,1,1
3586,6439,B8,1,1
3586,7566,"A2,B8,G4",3,3
3586,7584,"A2,B8",2,2
3586,7606,"B8,G4",2,2
3586,7616,B8,1,1
3586,7617,,0,0
3586,7622,B8,1,1
3586,7656,G4,1,1
3586,7668,"A2,B8,G4",3,3
3586,7671,B8,1,1
3586,7673,B8,1,1
3586,8638,"B8,G4",2,2
3586,8647,B8,1,1
3586,8655,"B8,G4",2,2
3586,8656,"B8,G4",2,2
3586,8659,"B8,G4",2,2
3586,8681,"A2,B8,G4",3,3
3586,8688,"A2,B8,G4",3,3
3586,8732,"B8,G4",2,2
3586,8752,"B8,G4",2,2
3586,8764,B8,1,1
3586,8771,"B8,G4",2,2
3586,8783,"B8,G4",2,2
3586,8795,"B8,G4",2,2
3586,8796,B8,1,1
3586,8817,"B8,G4",2,2
3586,8880,"A2,B8",2,2
3586,9176,"A2,B8",2,2
3586,9193,"B8,G4",2,2
3586,9209,"A2,B8",2,2
3586,9228,A2,1,1
3586,9229,"B8,G4",2,2
3586,9233,B8,1,1
3586,9240,B8,1,1
3586,9254,"A2,B8",2,2
3586,9264,,0,0
3586,9267,B8,1,1
3586,9269,"A2,B8",2,2
3586,9273,"A2,B8",2,2
3586,9286,B8,1,1
3586,9690,G4,1,1
3586,9705,"B8,G4",2,2
3586,9753,"B8,G4",2,2
3586,9763,B8,1,1
3586,9769,G4,1,1
3586,9773,B8,1,1
3586,9774,"B8,G4",2,2
3586,9788,B8,1,1
3586,9801,"B8,G4",2,2
3586,9802,A2,1,1
3586,9816,"B8,H1",2,2
3586,9827,"A2,B8",2,2
3586,9829,"B8,G4",2,2
3586,9831,B8,1,1
3586,9834,B8,1,1
3586,9836,"B8,G4",2,2
3586,9959,"B8,G4,H1",3,3
3587,3454,A2,1,1
3587,3566,B8,1,1
3587,3967,"B8,G4",2,2
3587,4456,B8,1,1
3587,5138,"A2,B8,G4",3,3
3587,5179,"A2,B8",2,2
3587,6172,"A2,B8,G4",3,3
3587,6303,"A2,B8",2,2
3587,6358,"A2,B8,G4",3,3
3587,6417,"A2,B8,G4",3,3
3587,6422,"A2,B8,G4",3,3
3587,6426,B8,1,1
3587,6432,"A2,G4",2,2
3587,6464,G4,1,1
3587,6467,,0,0
3587,7239,"A2,B8,G4",3,3
3587,7567,"A2,B8",2,2
3587,7568,"A2,B8,G4",3,3
3587,7573,"A2,B8,G4",3,3
3587,7588,B8,1,1
3587,7635,"A2,B8,G4",3,3
3587,7648,"A2,B8,G4",3,3
3587,7651,"A2,B8,G4",3,3
3587,8634,"A2,B8",2,2
3587,8653,B8,1,1
3587,8686,"A2,B8,G4",3,3
3587,8723,"A2,B8,G4",3,3
3587,8748,,0,0
3587,8762,"A2,B8,G4",3,3
3587,8792,"A2,B8,G4",3,3
3587,8828,"A2,B8",2,2
3587,8830,,0,0
3587,9131,"B8,G4",2,2
3587,9147,B8,1,1
3587,9167,"A2,B8",2,2
3587,9174,"B8,H1",2,2
3587,9211,"A2,B8",2,2
3587,9235,A2,1,1
3587,9236,A2,1,1
3587,9242,"A2,B8",2,2
3587,9248,"A2,B8",2,2
3587,9274,"A2,B8",2,2
3587,9297,"A2,B8",2,2
3587,9313,"B8,G4",2,2
3587,9681,"A3,B8,G4",3,3
3587,9684,"B8,G4",2,2
3587,9685,"B8,G4",2,2
3587,9711,"A2,B8",2,2
3587,9755,"A2,A3,B8",3,2
3587,9762,"B8,G4",2,2
3587,9777,B8,1,1
3587,9781,B8,1,1
3587,9785,B8,1,1
3587,9786,"A2,B8",2,2
3587,9818,"B8,H1",2,2
3587,9819,B8,1,1
3587,9820,"B8,G4",2,2
3587,9849,B8,1,1
3587,9890,"A2,B8,G4",3,3
3587,9940,"A2,B8,G4",3,3
3587,9958,B8,1,1
3588,2964,B8,1,1
3588,3413,A2,1,1
3588,4815,B8,1,1
3588,5646,"A2,B8,G4",3,3
3588,6310,,0,0
3588,6340,"A2,B8",2,2
3588,6404,"A3,B8",2,2
3588,6410,B8,1,1
3588,6453,"A2,B8,G4",3,3
3588,6455,"A2,B8",2,2
3588,6457,"A2,B8",2,2
3588,6461,,0,0
3588,6499,,0,0
3588,6670,"A2,B8,G4",3,3
3588,7502,"B8,G4",2,2
3588,7561,"A2,B8,G4",3,3
3588,7579,"B8,G4",2,2
3588,7589,"A2,B8,G4",3,3
3588,7603,"A2,B8,G4",3,3
3588,7605,"A2,B8,G4",3,3
3588,7653,"A2,B8,G4",3,3
3588,7659,"A2,B8,G4",3,3
3588,8633,"A2,B8,G4",3,3
3588,8639,"A2,B8,G4",3,3
3588,8658,"A2,B8,G4",3,3
3588,8665,"A2,B8,G4",3,3
3588,8668,"A2,B8",2,2
3588,8669,"A2,B8,G4",3,3
3588,8674,A3,1,1
3588,8724,"A2,B8,G4",3,3
3588,8727,"A2,B8,G4",3,3
3588,8734,"A2,B8",2,2
3588,8736,"B8,G4",2,2
3588,8738,"A2,B8,G4",3,3
3588,8759,"A2,B8",2,2
3588,8760,"A2,B8",2,2
3588,8767,"A2,B8,G4",3,3
3588,8772,"A2,B8,G4",3,3
3588,8878,"A2,B8,G4",3,3
3588,8889,"A2,B8,G4",3,3
3588,9173,B8,1,1
3588,9191,"A2,B8,G4",3,3
3588,9192,"B8,G4",2,2
3588,9205,"B8,G4",2,2
3588,9217,"A2,B8",2,2
3588,9221,"A2,B8,G4",3,3
3588,9237,"A2,B8,G4",3,3
3588,9239,"B8,H1",2,2
3588,9244,A2,1,1
3588,9301,"A2,B8,G4",3,3
3588,9691,"A2,B8,G4",3,3
3588,9764,"A2,B8,G4",3,3
3588,9796,"A2,B8",2,2
3588,9807,B8,1,1
3588,9808,B8,1,1
3588,9811,B8,1,1
3588,9815,"A2,B8",2,2
3588,9817,"A2,B8",2,2
3588,9821,B8,1,1
3588,9828,"A2,B8,G4",3,3
3588,9832,"B8,G4",2,2
3588,9841,"A2,B8,G4",3,3
3588,9876,B8,1,1
3588,9895,"B8,G4",2,2
3588,9897,B8,1,1
3589,1380,,0,0
3589,4494,B8,1,1
3589,4816,B8,1,1
3589,5167,"B8,G4",2,2
3589,6110,"B8,C8",2,2
3589,6382,"B8,G4",2,2
3589,6414,"A3,B8,G4",3,3
3589,6423,"B8,G4",2,2
3589,6433,B8,1,1
3589,6444,"B8,G4",2,2
3589,6460,"B8,G4",2,2
3589,6541,,0,0
3589,6549,B8,1,1
3589,7506,G4,1,1
3589,7571,"B8,G4",2,2
3589,7575,B8,1,1
3589,7628,"B8,G4",2,2
3589,7647,B8,1,1
3589,7650,"B8,G4",2,2
3589,7660,B8,1,1
3589,7693,"B8,G4",2,2
3589,8663,"B8,G4",2,2
3589,8670,B8,1,1
3589,8673,"B8,G4",2,2
3589,8730,"B8,G4",2,2
3589,8741,"B8,G4",2,2
3589,8742,B8,1,1
3589,8743,"B8,G4",2,2
3589,8777,"B8,G4",2,2
3589,8797,"B8,G4",2,2
3589,8807,,0,0
3589,9161,B8,1,1
3589,9166,B8,1,1
3589,9175,B8,1,1
3589,9194,"A3,B8,G4",3,3
3589,9198,"B8,G4",2,2
3589,9246,B8,1,1
3589,9312,B8,1,1
3589,9669,B8,1,1
3589,9676,,0,0
3589,9683,"A3,B8,G4",3,3
3589,9692,"A3,B8,G4",3,3
3589,9710,B8,1,1
3589,9733,"B8,G4",2,2
3589,9736,G4,1,1
3589,9741,"B8,G4",2,2
3589,9752,"B8,G4",2,2
3589,9756,"B8,G4",2,2
3589,9758,"B8,G4",2,2
3589,9759,B8,1,1
3589,9775,B8,1,1
3589,9778,B8,1,1
3589,9789,B8,1,1
3589,9806,B8,1,1
3589,9812,B8,1,1
3589,9822,"B8,G4",2,2
3589,9826,"B8,G4",2,2
3589,9889,B8,1,1
3589,9912,"B8,G4",2,2
3589,9954,"B8,G4",2,2
3589,9955,"B8,G4",2,2
3589,9956,"B8,G4",2,2
3590,5473,"B11,B8,G4",3,2
3590,5536,"B11,B8",2,1
3590,5839,"B4,B8,G4",3,2
3590,6151,"B4,B8",2,1
3590,6367,"B8,G4",2,2
3590,6406,"B11,B8,G4",3,2
3590,6420,"A2,B11,B8,G4",4,3
3590,6434,"B4,B8",2,1
3590,6436,"B11,B8,G4",3,2
3590,6446,"B4,B8",2,1
3590,7576,"A2,B4,B8,G4",4,3
3590,7598,"B4,B8,G4",3,2
3590,7602,"B4,G4",2,2
3590,7615,"B4,B8,G4",3,2
3590,7618,"A2,B4",2,2
3590,7626,"B4,B8,G4",3,2
3590,7666,G4,1,1
3590,8637,"A2,B8,G4",3,3
3590,8645,"B4,B8,G4",3,2
3590,8660,"A2,B8,G4",3,3
3590,8687,"A2,B4,B8",3,2
3590,8716,"B4,B8,G4",3,2
3590,8717,"A2,B4,B8,G4",4,3
3590,8720,"A2,B8,G4",3,3
3590,8721,"B4,B8,G4",3,2
3590,8722,"A2,B4,B8",3,2
3590,8725,"B4,B8,G4",3,2
3590,8733,"A2,B4,B8,G4",4,3
3590,8740,"B4,B8,G4",3,2
3590,8755,"B4,B8,G4",3,2
3590,8758,"B4,B8,G4",3,2
3590,8766,"B4,B8",2,1
3590,8779,"B4,B8",2,1
3590,8782,"B4,B8,G4",3,2
3590,8809,"B4,B8,G4",3,2
3590,8816,"B4,B8,G4",3,2
3590,9137,"B4,B8",2,1
3590,9149,"A3,B4,B8",3,2
3590,9164,"B4,B8",2,1
3590,9168,"B4,B8",2,1
3590,9170,"B4,B8",2,1
3590,9204,"B4,B8,G4",3,2
3590,9212,"A2,B11,B8",3,2
3590,9216,"B4,B8",2,1
3590,9220,B8,1,1
3590,9232,"A2,B4,B8,G4",4,3
3590,9234,"B4,B8",2,1
3590,9241,"B4,B8",2,1
3590,9278,"B4,B8",2,1
3590,9279,"B4,B8",2,1
3590,9663,"A2,B4,B8,G4",4,3
3590,9671,"A2,B4,B8",3,2
3590,9673,"B4,B8,G4",3,2
3590,9682,"B4,B8,G4",3,2
3590,9686,"A2,B4,B8,G4",4,3
3590,9688,"A3,B4,B8,G4",4,3
3590,9703,"A2,B11,B8",3,2
3590,9738,"B4,B8,G4",3,2
3590,9742,"A2,B4,B8,G4",4,3
3590,9745,"B4,B8,G4",3,2
3590,9771,"B4,B8",2,1
3590,9790,"A2,B11,B8",3,2
3590,9833,"B4,B8,G4",3,2
3590,9840,"B4,B8,G4",3,2
3590,9848,"B4,B8",2,1
3590,9850,"B11,B8,G4",3,2
3590,9953,B8,1,1
3591,2647,,0,0
3591,2912,B4,1,1
3591,5012,"B4,B8,G4",3,2
3591,5173,"B4,B8",2,1
3591,5292,B8,1,1
3591,5457,"B4,B8,G4",3,2
3591,6386,"B4,B8,G4",3,2
3591,6425,"B4,B8",2,1
3591,6427,"B4,B8",2,1
3591,6474,"B4,B8",2,1
3591,6523,"B8,G4",2,2
3591,7563,"B8,G4",2,2
3591,7565,"B4,B8,G4",3,2
3591,7577,"B4,B8,G4",3,2
3591,7685,"B8,G4",2,2
3591,8632,,0,0
3591,8635,"B4,B8,G4",3,2
3591,8643,"B4,B8,G4",3,2
3591,8648,"B11,B8",2,1
3591,8651,"B11,B8,G4",3,2
3591,8662,B8,1,1
3591,8677,"B4,B8",2,1
3591,8679,"B8,G4",2,2
3591,8729,"B11,B8,G4",3,2
3591,8744,"B4,B8,G4",3,2
3591,8745,"B11,B8,G4",3,2
3591,8753,"B11,B8",2,1
3591,8754,"B4,B8,G4",3,2
3591,8776,"B11,B8,G4",3,2
3591,9180,"B11,B8",2,1
3591,9199,"B4,B8,G4",3,2
3591,9200,"B8,G4",2,2
3591,9227,"B4,B8,G4",3,2
3591,9272,"B4,B8,G4",3,2
3591,9290,"B4,B8",2,1
3591,9303,"B4,B8,G4",3,2
3591,9304,,0,0
3591,9310,"A3,B4,B8",3,2
3591,9665,"B4,B8,G4",3,2
3591,9668,"B4,B8",2,1
3591,9672,"B4,B8",2,1
3591,9744,"B11,B8,G4",3,2
3591,9746,"B11,B8,G4",3,2
3591,9760,"B4,B8,G4",3,2
3591,9772,"B8,G4",2,2
3591,9787,"B4,B8,G4",3,2
3591,9794,"B11,B8,G4",3,2
3591,9799,"B11,B8,G4",3,2
3591,9814,"B8,B9,G4",3,2
3591,9830,"B4,B8",2,1
3592,5029,"B8,G4",2,2
3592,5837,"A2,G4",2,2
3592,6013,"A2,B8,G4",3,3
3592,6407,B8,1,1
3592,6411,"B8,C3",2,2
3592,6412,"A2,B8,G4",3,3
3592,6458,"A2,B8,G4",3,3
3592,6520,"A3,B8",2,2
3592,6612,B8,1,1
3592,7564,"A2,B8,G4",3,3
3592,7570,B8,1,1
3592,7580,"B8,G4",2,2
3592,7590,"A2,B8,G4",3,3
3592,7592,"B8,G4",2,2
3592,7594,"B8,B9,G4",3,2
3592,7595,"A2,B8",2,2
3592,7599,"A2,B8,G4",3,3
3592,7663,"A2,B8",2,2
3592,7665,B8,1,1
3592,7690,,0,0
3592,7748,"B8,G4",2,2
3593,3613,B8,1,1
3593,5036,"B8,G4",2,2
3593,5537,,0,0
3593,5647,"B4,B8,G4",3,2
3593,5817,G4,1,1
3593,6308,B8,1,1
3593,6336,"B4,B8,G4",3,2
3593,6343,G4,1,1
3593,6394,"B11,B8,G4",3,2
3593,6443,"B11,B8",2,1
3593,6445,"B8,G4",2,2
3593,7558,"B11,B8,G4",3,2
3593,7583,"B11,B8,G4",3,2
3593,7596,"B4,B8",2,1
3593,7601,"B4,B8",2,1
3593,7611,G4,1,1
3593,7636,"B4,B8",2,1
3593,7643,"B11,B8,G4",3,2
3593,7644,"B4,G4",2,2
3593,7658,"B11,B8,G4",3,2
3593,8636,"B11,B8,G4",3,2
3593,8640,"B4,B8,G4",3,2
3593,8644,"B11,B8,G4",3,2
3593,8664,"B11,B8,G4",3,2
3593,8726,"B4,B8,G4",3,2
3593,8731,"B4,B8,G4",3,2
3593,8735,"B4,B8,G4",3,2
3593,8739,"B11,B8",2,1
3593,8746,"B4,B8,G4",3,2
3593,8747,"B4,B8,G4",3,2
3593,8749,"B4,B8,G4",3,2
3593,8750,"B11,B8",2,1
3593,8756,"B4,B8",2,1
3593,8780,G4,1,1
3593,8784,"B4,B8,G4",3,2
3593,8790,"B4,B8,G4",3,2
3593,8793,"B4,B8,G4",3,2
3593,8800,"B4,B8",2,1
3593,8804,"B4,B8,G4",3,2
3593,8835,"B11,B8",2,1
3593,8876,"B4,B8",2,1
3593,8918,"B4,B8,G4",3,2
3593,9171,B8,1,1
3593,9189,"B11,B8,G4",3,2
3593,9196,"B4,B8,G4",3,2
3593,9226,"B11,B8",2,1
3593,9252,"A3,B11,B8,G4",4,3
3593,9295,"B8,G4",2,2
3593,9662,"B8,G4",2,2
3593,9675,"B11,B8",2,1
3593,9735,"B4,B8,G4",3,2
3593,9737,"B4,B8,G4",3,2
3593,9751,"B4,B8,G4",3,2
3593,9780,"B4,B8,G4",3,2
3593,9782,B8,1,1
3593,9783,"B8,G4",2,2
3593,9793,"B4,B8",2,1
3593,9795,"B4,B8",2,1
3593,9798,"B11,B8,G4",3,2
3593,9809,"B11,B8,G4",3,2
3593,9838,"B8,G4",2,2
3593,9880,"B4,B8",2,1
3593,9952,"B4,G4",2,2
3593,9957,"B4,B8",2,1
5162,6026,G4,1,1
5162,6157,G4,1,1
5162,7114,,0,0
5162,7121,G4,1,1
5162,7131,G4,1,1
5162,7134,,0,0
5162,7155,,0,0
5162,7165,,0,0
5162,7166,,0,0
5162,7176,,0,0
5162,7195,G4,1,1
5162,7502,"A3,G4",2,2
5162,7571,G4,1,1
5162,7575,,0,0
5162,7588,,0,0
5162,7591,G4,1,1
5162,7600,G4,1,1
5162,7626,,0,0
5162,7658,"A3,G4",2,2
5162,7726,G4,1,1
5163,2647,,0,0
5163,3615,G4,1,1
5163,4518,G4,1,1
5163,5687,,0,0
5163,6165,G4,1,1
5163,7097,G4,1,1
5163,7114,,0,0
5163,7131,,0,0
5163,7136,G4,1,1
5163,7155,G4,1,1
5163,7158,G4,1,1
5163,7171,G4,1,1
5163,7561,G4,1,1
5163,7574,G4,1,1
5163,7577,,0,0
5163,7595,,0,0
5163,7596,,0,0
5163,7602,,0,0
5163,7625,G4,1,1
5163,7690,G4,1,1
5163,8163,G4,1,1
5163,8171,,0,0
5163,8190,,0,0
5163,8201,G4,1,1
5163,8249,,0,0
5163,8300,,0,0
5163,8325,G4,1,1
5163,8633,,0,0
5163,8671,,0,0
5163,8679,G4,1,1
5163,8721,G4,1,1
5163,8738,G4,1,1
5163,8779,,0,0
5163,8807,,0,0
5163,8820,G4,1,1
5163,8877,,0,0
5163,9157,,0,0
5163,9167,G4,1,1
5163,9168,G4,1,1
5163,9173,,0,0
5163,9199,G4,1,1
5163,9201,G4,1,1
5163,9206,A3,1,1
5163,9212,G4,1,1
5163,9214,,0,0
5163,9216,,0,0
5163,9232,,0,0
5163,9235,,0,0
5163,9244,,0,0
5163,9271,,0,0
5163,9665,G4,1,1
5163,9707,,0,0
5163,9738,,0,0
5163,9751,G4,1,1
5163,9754,,0,0
5163,9755,A3,1,1
5163,9773,,0,0
